temp_diff_ame,rh_diff_ame,ws_avg_18_21_ame,wd_avg_18_21_ame,sundur_avg_12_15_ame,temp_diff_chi_hato_ame,temp_diff_chi_yori_ame,press_diff_ame,rain_1d_ame,date,fog_event,chi_sp,chi_t2m,chi_rh2m,chichibu_sp,yori_sp,hato_sp,chichibu_t2m,yori_t2m,hato_t2m,chichibu_rh2m,yori_rh2m,hato_rh2m,tdiffchi1221,tdiffchiyori21,tdiffchihato21,pressdiffchi1221,rhdiffchi1221,pressdiffchiyori21,pressdiffchihato21,ncld_upper_00,ncld_mid_00,ncld_low_00,ncld_upper_06,ncld_mid_06,ncld_low_06
-5,-18,1.875,84.375,0.225,-1,-1.1,4,0,2018/12/08,0,96851.16577,278.1450653,77.58509731,97118.89648,99343.89648,100381.3965,276.6528931,278.3716431,279.2778931,64.52566814,55.05691814,52.15066814,1.492172241,-1.71875,-2.625,-267.7307129,13.05942917,-2225,-3262.5,2.27E-06,11.8166684,5.225002033,2.27E-06,11.8166684,5.713335344
-6.9,45,1.225,157.5,0.025,0.3,0.6,0.8,0,2018/12/09,0,97051.76392,276.7713928,58.99997711,97458.46558,99658.46558,100695.9656,274.6139679,275.9577179,277.0827179,42.86211967,42.58086967,39.04961967,2.157424927,-1.34375,-2.46875,-406.7016602,16.13785744,-2200,-3237.5,81.07833192,8.056668571,5.860002004,51.80666658,6.690001966,2.27E-06
-7,38,1.125,196.875,0.075,-2.8,0.9,4.2,0,2018/12/10,0,98098.55347,273.4328308,55.95601845,98190.04517,100427.5452,101452.5452,270.4745026,274.0682526,275.6620026,71.30005455,57.92505455,51.26880455,2.958328247,-3.59375,-5.1875,-91.49169922,-15.3440361,-2237.5,-3262.5,50.29333332,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06
-7.5,45,0.475,208.125,0.925,0.3,1.1,2.5,0,2018/12/11,0,98347.49146,274.4792175,59.93242264,98430.37109,100692.8711,101755.3711,272.5863037,273.6331787,273.5238037,63.57633686,65.10758686,65.82633686,1.892913818,-1.046875,-0.9375,-82.87963867,-3.643914223,-2262.5,-3325,68.30999917,2.27E-06,2.27E-06,71.23999904,37.89000055,3.466668779
-4.1,43,1.2,208.125,0.425,-2.8,-1.8,-2.4,7,2018/12/12,0,98050.87891,275.1834717,86.94083023,96929.96216,99129.96216,100167.4622,276.3015289,276.5202789,277.3327789,90.57728195,85.63978195,84.01478195,-1.118057251,-0.21875,-1.03125,1120.916748,-3.636451721,-2200,-3237.5,22.65666791,49.65833335,21.77666795,2.27E-06,68.65166582,19.92166803
-2.1,-19,2.225,225,0,-2.7,-2.5,5.2,2.5,2018/12/13,0,97150.36011,277.6922913,55.04390526,97518.07861,99730.57861,100743.0786,273.2063751,275.6595001,277.1126251,65.58151054,59.76901054,54.33151054,4.485916138,-2.453125,-3.90625,-367.7185059,-10.53760529,-2212.5,-3225,2.27E-06,2.27E-06,2.27E-06,2.27E-06,70.79999906,0.610002242
-7.2,53,0.9,140.625,0.4,0.5,2,-0.1,0,2018/12/14,0,97378.73535,275.3185425,61.80822754,97456.39648,99668.89648,100668.8965,274.5243073,276.0555573,277.1805573,64.15423775,60.09173775,55.43548775,0.794235229,-1.53125,-2.65625,-77.66113281,-2.346010208,-2212.5,-3212.5,2.27E-06,3.125002128,3.856668762,2.27E-06,2.27E-06,2.27E-06
-7.1,27,2.775,270,1,-4.1,-3.7,3.8,0,2018/12/15,0,97901.46484,273.2865295,49.89742661,97946.92383,100184.4238,101221.9238,270.5224304,273.5068054,274.9755554,53.02728748,49.77728748,44.58978748,2.764099121,-2.984375,-4.453125,-45.45898438,-3.129860878,-2237.5,-3275,2.27E-06,2.783335477,1.270002212,2.27E-06,0.951668893,0.195002261
-9.2,53,1.325,191.25,1,-2.1,-2.4,2.4,0,2018/12/16,0,98186.18774,272.7287292,41.94590282,98027.69775,100315.1978,101390.1978,269.5412598,270.8381348,271.4787598,66.73725224,58.64350224,58.73725224,3.187469482,-1.296875,-1.9375,158.4899902,-24.79134941,-2287.5,-3362.5,72.46166565,2.27E-06,0.098335599,75.63499884,35.35166733,1.146668885
-4,33,0.95,196.875,0.525,0.7,0.3,-5.4,0,2018/12/17,0,97179.45557,275.5957947,58.18073082,96503.62549,98703.62549,99728.62549,277.1447449,278.1134949,277.2384949,83.30104637,68.26979637,84.30104637,-1.548950195,-0.96875,-0.09375,675.8300781,-25.12031555,-2200,-3225,97.11833119,23.34000121,6.055001995,2.27E-06,18.11500145,1.708335526
-7.7,42,0.95,219.375,1,0.5,1.3,2.4,0,2018/12/18,0,96167.84668,280.0627136,65.93719101,96586.06567,98736.06567,99723.56567,276.9326935,278.1201935,279.3076935,60.7968359,58.2655859,56.3593359,3.130020142,-1.1875,-2.375,-418.2189941,5.14035511,-2150,-3137.5,2.27E-06,1.075002221,0.048335601,2.27E-06,2.27E-06,2.27E-06
-8.5,45,1.625,180,0.975,0.8,0.3,2.7,0,2018/12/19,0,96925.65308,276.1815033,51.73940849,97177.36816,99377.36816,100414.8682,273.8694153,276.2600403,276.9319153,49.55791092,60.15166092,58.12041092,2.312088013,-2.390625,-3.0625,-251.7150879,2.181497574,-2200,-3237.5,2.27E-06,2.27E-06,2.27E-06,2.27E-06,0.098335599,2.27E-06
-7.1,30,1.425,219.375,1,1,0.9,1.2,0,2018/12/20,0,97027.6001,278.4881439,55.53601456,97259.91211,99447.41211,100497.4121,275.7497711,277.8278961,276.8122711,55.57492447,55.66867447,58.23117447,2.738372803,-2.078125,-1.0625,-232.3120117,-0.038909912,-2187.5,-3237.5,94.96999796,0.195002261,2.27E-06,56.34833305,23.68166786,2.27E-06
-8.6,46,0.975,163.125,0.975,1.5,1,4.2,0,2018/12/21,0,97647.52808,278.224762,64.35762405,97888.09814,100100.5981,101138.0981,275.2106323,277.1481323,276.0387573,29.253829,49.035079,54.660079,3.014129639,-1.9375,-0.828125,-240.5700684,35.10379505,-2212.5,-3250,2.27E-06,2.27E-06,2.27E-06,59.56999957,2.27E-06,2.27E-06
-8,46,1.225,202.5,1,0.9,1,-0.1,0,2018/12/22,0,97817.59033,276.314209,71.95617867,97406.93359,99594.43359,100631.9336,278.2089996,280.1308746,279.3339996,79.64121246,61.29746246,65.76621246,-1.894790649,-1.921875,-1.125,410.6567383,-7.685033798,-2187.5,-3225,2.27E-06,39.94166712,28.32000098,2.27E-06,58.83833293,7.178335277
-1.7,23,1,230.625,0,-0.1,-0.1,1.6,0,2018/12/23,0,97448.55347,280.8587646,72.27683258,97385.68115,99585.68115,100635.6812,276.0002289,278.5939789,279.3283539,89.32560921,81.63810921,79.04435921,4.858535767,-2.59375,-3.328125,62.87231445,-17.04877663,-2200,-3250,2.27E-06,45.6050002,34.18000072,2.27E-06,49.46333336,34.52166737
-5.5,30,1.275,174.375,0.1,-0.2,-0.1,-4.6,0,2018/12/24,0,96510.87036,279.3341064,85.81157017,96930.7373,99093.2373,100068.2373,277.8295898,279.7983398,280.8764648,61.94656086,53.13406086,50.75906086,1.504516602,-1.96875,-3.046875,-419.8669434,23.86500931,-2162.5,-3137.5,2.27E-06,1.220002215,0.731668903,2.27E-06,2.27E-06,2.27E-06
-9.3,47,1.175,191.25,1,-3.5,0.5,4.3,0,2018/12/25,0,97505.16357,272.0424957,62.83805752,97691.1377,99928.6377,101003.6377,271.1309967,272.6778717,271.8809967,39.7115221,56.0240221,66.0240221,0.911499023,-1.546875,-0.75,-185.9741211,23.12653542,-2237.5,-3312.5,2.27E-06,2.27E-06,2.27E-06,69.38499912,2.27E-06,2.27E-06
-6.7,48,0.975,196.875,1,1.1,0.8,-0.3,0,2018/12/26,0,97425.72632,273.5232697,61.64057446,97138.15918,99325.65918,100363.1592,275.0178375,276.8928375,275.4709625,46.99407196,37.93157196,41.43157196,-1.494567871,-1.875,-0.453125,287.5671387,14.64650249,-2187.5,-3225,68.35999917,44.19000026,2.343335497,18.75000142,59.08166625,4.590002062
-5.4,37,1.225,208.125,0.85,1.4,0.7,0.3,0,2018/12/27,0,96809.28345,278.4454193,67.74354649,96433.59375,98596.09375,99596.09375,274.8469086,277.7844086,279.4406586,72.39878654,69.08628654,61.18003654,3.598510742,-2.9375,-4.59375,375.6896973,-4.655240059,-2162.5,-3162.5,81.39666524,55.71333307,2.343335497,2.27E-06,2.27E-06,2.27E-06
-10.4,31,1.65,73.125,0.975,-4,-2.9,-0.6,0,2018/12/28,0,96031.78711,274.9937744,55.57390308,96493.98804,98718.98804,99768.98804,272.6064758,273.5752258,274.3564758,39.17930222,39.55430222,38.61680222,2.387298584,-0.96875,-1.75,-462.2009277,16.39460087,-2225,-3275,2.27E-06,2.27E-06,2.27E-06,2.27E-06,8.643335211,2.27E-06
-4.9,19,3.525,309.375,0.725,2.3,0.1,3.8,0,2018/12/29,0,96879.13208,271.6403809,40.2009325,96918.66455,99143.66455,100206.1646,270.3965912,271.8653412,272.7715912,36.67767048,37.17767048,33.36517048,1.243789673,-1.46875,-2.375,-39.5324707,3.523262024,-2225,-3287.5,2.27E-06,2.27E-06,2.27E-06,2.27E-06,57.71499965,2.27E-06
-6.1,18,3.675,315,0.575,3.6,0.1,5.9,0,2018/12/30,0,97298.14453,271.9785004,35.3204689,97467.84058,99692.84058,100767.8406,269.6520538,272.6520538,273.2770538,44.03824234,38.85074234,35.97574234,2.326446533,-3,-3.625,-169.6960449,-8.717773438,-2225,-3300,2.27E-06,2.27E-06,2.27E-06,2.27E-06,39.55000047,2.246668835
-6.9,29,2.2,298.125,0.975,0,-0.4,6.5,0,2018/12/31,0,98057.67822,272.6737671,47.15175629,98320.69092,100558.1909,101595.6909,271.2030945,272.9374695,274.1405945,53.83357811,54.67732811,50.48982811,1.470672607,-1.734375,-2.9375,-263.0126953,-6.681821823,-2237.5,-3275,1.440002205,2.050002177,2.27E-06,2.27E-06,2.27E-06,2.27E-06
-2.3,15,1.025,225,0.3,-0.2,0.1,2,0,2019/09/01,0,97124.89624,296.5097046,89.19965172,97402.65503,99452.65503,100427.655,294.9677734,296.1083984,297.0068359,78.34780121,76.75405121,72.22280121,1.541931152,-1.140625,-2.0390625,-277.7587891,10.85185051,-2050,-3025,63.18333273,52.9783332,19.72666804,65.13666598,35.69333398,33.78833407
-3.3,19,0.925,230.625,0,-1.6,-0.8,1.6,0,2019/09/02,1,97608.91724,296.0829773,78.53284073,97554.67529,99617.17529,100604.6753,293.7420654,294.5623779,295.1639404,78.24956512,83.60894012,83.14019012,2.340911865,-0.8203125,-1.421875,54.24194336,0.283275604,-2062.5,-3050,65.52666596,5.445002023,4.686668724,80.27333196,50.82999996,26.66000106
-3.6,23,1.075,219.375,0.05,-0.5,-0.3,0.4,0,2019/09/03,0,97476.62354,296.4606628,79.05582047,97444.24438,99519.24438,100506.7444,294.5599365,295.802124,296.239624,82.75767517,93.28892517,92.16392517,1.900726318,-1.2421875,-1.6796875,32.37915039,-3.701854706,-2075,-3062.5,67.91999919,57.78833298,27.53833435,44.53166691,60.10666621,43.45666696
-2.6,10,1.7,16.875,0,0.3,0.7,0.9,10,2019/09/04,0,97521.46606,294.7261353,91.42723465,97536.82251,99624.32251,100624.3225,293.0872498,292.9934998,293.6419373,89.00845528,94.10220528,90.78970528,1.638885498,0.09375,-0.5546875,-15.35644531,2.418779373,-2087.5,-3087.5,74.31666556,80.51833195,45.31166688,92.33333141,61.66999947,27.44166769
-2.5,16,1.5,90,0,-1,-0.2,1.3,5.5,2019/09/05,0,97651.28784,293.0657959,92.53611755,97625.96436,99738.46436,100738.4644,292.4124451,292.6311951,293.9280701,90.49104691,92.20979691,87.08479691,0.65335083,-0.21875,-1.515625,25.32348633,2.045070648,-2112.5,-3112.5,65.47833263,44.67833357,25.92833443,77.8816654,63.25666606,19.82500137
-0.5,17,1.275,180,0.125,-1.1,-0.2,0,0,2019/09/06,0,97549.45679,294.2233887,88.21434402,97458.45947,99520.95947,100508.4595,294.2569275,294.67099,294.530365,72.0370903,77.0995903,75.7402153,-0.033538818,-0.4140625,-0.2734375,90.99731445,16.17725372,-2062.5,-3050,55.27333309,4.931668713,4.345002073,62.88999941,25.63500111,22.26500126
-6,25,1.575,208.125,0.5,-1.3,0.6,0.7,0,2019/09/07,0,97354.70581,296.721283,81.31718445,97396.43555,99471.43555,100458.9355,293.2441101,295.4784851,295.2831726,74.90118217,85.68243217,88.33868217,3.477172852,-2.234375,-2.0390625,-41.72973633,6.416002274,-2075,-3062.5,2.27E-06,0.243335592,2.685002148,2.27E-06,8.300001893,15.72333489
-4,17,1.475,185.625,0.45,-0.9,0.9,0.1,0,2019/09/08,0,97193.95752,297.5625916,82.75443268,97187.146,99249.646,100224.646,294.290802,297.181427,297.2517395,96.35538483,99.10538483,98.94913483,3.271789551,-2.890625,-2.9609375,6.811523437,-13.60095215,-2062.5,-3037.5,2.27E-06,4.003335422,23.92500118,2.27E-06,31.81166749,30.12666757
-7,36,1.9,39.375,0.475,-1.3,-0.7,-2.1,43.5,2019/09/09,0,96757.79419,298.0992126,91.70860291,96149.06006,98086.56006,98849.06006,298.9142151,299.5314026,300.2032776,72.91661739,73.04161739,74.32286739,-0.815002441,-0.6171875,-1.2890625,608.7341309,18.79198551,-1937.5,-2700,79.54166533,42.04166703,6.348335315,2.27E-06,17.82166813,14.69666827
-7.1,34,1.375,208.125,0.925,-2.3,-1.3,5.3,15.5,2019/09/10,0,96982.73926,298.6934814,73.6106472,97120.95947,99145.95947,100095.9595,297.1432495,297.8932495,298.588562,70.79603386,70.76478386,70.17103386,1.550231934,-0.75,-1.4453125,-138.2202148,2.814613342,-2025,-2975,1.611668863,18.84833475,11.91333506,28.22333432,21.4350013,11.37666842
-7.9,36,1.6,174.375,0.7,0.1,0.9,2.9,0,2019/09/11,0,97302.41699,298.9044189,83.37857819,97189.50806,99239.50806,100214.5081,296.1209106,297.3474731,298.1443481,86.30148697,84.80148697,77.67648697,2.783508301,-1.2265625,-2.0234375,112.9089355,-2.922908783,-2050,-3025,22.65666791,42.651667,18.70166809,78.5649987,63.76999937,35.64500065
-4.9,24,1.175,191.25,0.475,-0.6,-0.9,-0.5,22.5,2019/09/12,0,96907.78809,297.5850525,86.21497536,96936.03516,98986.03516,99923.53516,293.863678,295.2464905,296.176178,78.63752747,70.10627747,66.41877747,3.721374512,-1.3828125,-2.3125,-28.24707031,7.577447891,-2050,-2987.5,37.94000055,2.27E-06,2.27E-06,72.89999896,3.026668799,2.123335507
-6.3,22,2.75,95.625,0.85,-0.9,-0.6,3,0,2019/09/13,0,97248.51685,294.1545715,69.95172596,97282.4646,99394.9646,100382.4646,290.6468506,291.1937256,292.4827881,75.7284317,77.4471817,73.2596817,3.507720947,-0.546875,-1.8359375,-33.94775391,-5.776705742,-2112.5,-3100,97.06999786,22.41166792,33.69166741,94.33666465,35.01000068,14.84333493
-1.3,6,1.4,180,0,-0.9,0,1.2,0,2019/09/14,0,97506.46973,289.3998718,89.28775024,97346.38062,99458.88062,100458.8806,288.3997192,289.0090942,290.1340942,66.15248871,72.93373871,73.43373871,1.000152588,-0.609375,-1.734375,160.0891113,23.13526154,-2112.5,-3112.5,15.67333489,7.93500191,12.69500169,2.27E-06,11.23000176,27.00166771
-4,28,1.125,146.25,0.325,-0.1,-0.3,0.2,0,2019/09/15,0,97141.58325,291.9060364,82.50663567,96935.85205,99010.85205,99985.85205,291.4158325,291.7908325,292.5252075,79.61431503,84.83306503,85.52056503,0.490203857,-0.375,-1.109375,205.7312012,2.892320633,-2075,-3050,2.27E-06,10.93666844,2.27E-06,2.27E-06,1.416668872,0.878335563
-3.9,27,1.125,185.625,0.925,-0.1,0.5,-0.8,0,2019/09/16,0,96671.5271,294.8435669,72.63128281,96322.87598,98372.87598,99297.87598,294.0922852,294.0454102,294.9360352,79.58532143,81.92907143,78.33532143,0.751281738,0.046875,-0.84375,348.651123,-6.95403862,-2050,-2975,99.55999775,63.57499938,61.37666615,89.64833153,41.45500039,22.36333459
-0.5,4,1.375,213.75,0.05,0.5,-1.9,0.9,0,2019/09/17,0,96149.87183,295.6802979,77.83603287,96592.09595,98604.59595,99567.09595,294.6680298,295.5430298,295.2617798,76.11053658,75.23553658,79.57928658,1.012268066,-0.875,-0.59375,-442.2241211,1.725496292,-2012.5,-2975,0.928335561,10.4500018,6.738335297,2.27E-06,18.94500141,20.11666802
-5.2,16,4.175,106.875,0.325,0,0,2.9,0,2019/09/18,0,96942.63306,294.7991333,74.82857895,96941.07056,99028.57056,100016.0706,291.0447083,292.2165833,293.0603333,94.57811356,92.35936356,88.98436356,3.754425049,-1.171875,-2.015625,1.5625,-19.74953461,-2087.5,-3075,2.27E-06,44.33666692,8.300001893,95.16666462,62.35333277,34.32666738
-4.2,24,0.975,258.75,0,-0.5,-0.4,0.9,2,2019/09/19,0,96853.22876,291.4960632,89.19004631,97078.94287,99141.44287,100078.9429,291.1663513,292.9319763,293.6351013,66.89853287,59.05478287,57.58603287,0.329711914,-1.765625,-2.46875,-225.7141113,22.29151344,-2062.5,-3000,97.02166453,1.708335526,2.661668816,2.27E-06,29.10166762,8.813335203
-5.6,33,1.025,241.875,0.4,-1.7,-1.2,2.6,0,2019/09/20,0,97266.99829,292.3713379,53.85313892,97383.01392,99495.51392,100483.0139,288.6743469,289.7524719,290.5337219,80.48921299,79.14546299,70.67671299,3.696990967,-1.078125,-1.859375,-116.015625,-26.63607407,-2112.5,-3100,76.51333213,7.12833528,11.37666842,35.88833397,8.593335213,2.808335476
-4.2,34,1.3,185.625,0.6,-0.7,0.5,3.2,0,2019/09/21,0,97653.58276,291.3408813,69.41472244,97745.50171,99883.00171,100883.0017,289.4098206,289.4957581,290.7145081,81.57362366,89.38612366,81.82362366,1.931060791,-0.0859375,-1.3046875,-91.91894531,-12.15890121,-2137.5,-3137.5,50.24333332,66.9916659,14.55000161,61.13333283,47.07000013,16.99166817
-2.1,14,1.25,225,0,-1.9,-0.6,1.2,0,2019/09/22,0,97901.33667,289.3077698,86.87111664,97796.96045,99909.46045,100909.4604,288.3335571,289.7398071,290.3960571,85.01033783,85.05721283,82.66658783,0.974212646,-1.40625,-2.0625,104.3762207,1.860778809,-2112.5,-3112.5,81.98166521,14.16000163,4.296668742,71.72833235,48.04666676,6.933335289
-3.4,26,1.125,208.125,0.125,-1,-0.9,-2,5,2019/09/23,0,97403.25317,292.5151672,88.6654892,96749.03564,98861.53564,99861.53564,292.1516418,292.6907043,293.2297668,90.84523201,89.84523201,88.72023201,0.363525391,-0.5390625,-1.078125,654.2175293,-2.179742813,-2112.5,-3112.5,45.80000019,26.36666774,24.61000115,25.63500111,9.961668484,10.30333514
0.1,2,0.55,194.375,0.25,-1.6,-1.4,1.1,2.5,2019/09/24,1,96418.07861,297.2133179,74.06606102,96822.98584,98860.48584,99810.48584,292.1497803,294.6497803,295.9622803,78.84111786,70.27861786,66.65361786,5.063537598,-2.5,-3.8125,-404.9072266,-4.775056839,-2037.5,-2987.5,6.591668637,29.34500094,15.43000157,84.37499844,89.89333152,38.86666717
-3.8,19,0.875,168.75,0,-0.6,0.9,3.3,0.5,2019/09/25,0,97200.65918,293.6092834,77.42909431,97489.65454,99552.15454,100514.6545,290.8731079,292.6543579,294.0293579,73.80294609,68.36544609,63.14669609,2.736175537,-1.78125,-3.15625,-288.9953613,3.626148224,-2062.5,-3025,28.41833431,1.660002195,2.27E-06,13.183335,2.27E-06,2.27E-06
-9.6,45,1.225,202.5,0.975,-2.1,-1.3,4.2,0,2019/09/26,0,97916.00952,292.5369263,58.36712837,98194.37256,100319.3726,101344.3726,289.5742798,290.8555298,291.2617798,69.38939476,67.04564476,69.57689476,2.962646484,-1.28125,-1.6875,-278.3630371,-11.02226639,-2125,-3150,72.55833231,2.27E-06,2.27E-06,64.746666,4.785002053,3.466668779
-3.4,27,0.975,241.875,0.475,-0.5,-0.2,2,0,2019/09/27,0,98423.17505,291.1122437,84.33243179,98379.18091,100504.1809,101504.1809,289.7662659,289.8443909,289.7975159,68.61830139,72.99330139,78.93080139,1.345977783,-0.078125,-0.03125,43.99414063,15.7141304,-2125,-3125,66.16166593,2.050002177,2.27E-06,67.08999922,0.048335601,2.27E-06
-6.7,29,1.125,219.375,0.975,0.6,0.7,0.5,0,2019/09/28,0,98231.64673,292.1184082,56.02543449,98070.39185,100170.3918,101182.8918,291.4283447,291.7330322,292.2252197,56.75301552,68.59676552,57.94051552,0.690063477,-0.3046875,-0.796875,161.2548828,-0.727581024,-2100,-3112.5,39.69666713,43.16333364,2.27E-06,99.41333109,62.4016661,2.27E-06
-3.8,12,0.9,247.5,0.1,-0.6,0.5,-1.3,0,2019/09/29,0,97771.63696,292.0780029,62.27928543,97437.6709,99537.6709,100525.1709,291.3915405,291.743103,292.1884155,67.02765846,78.71515846,75.24640846,0.686462402,-0.3515625,-0.796875,333.9660645,-4.748373032,-2100,-3087.5,80.51833195,38.03666721,1.708335526,94.139998,35.01000068,4.491668733
-4.5,36,1.15,225,0.975,-1.5,0,-0.1,0,2019/09/30,0,97222.54028,294.140564,72.61922836,97281.98853,99344.48853,100319.4885,292.8953552,294.0672302,294.3562927,75.58307076,74.61432076,73.61432076,1.24520874,-1.171875,-1.4609375,-59.44824219,-2.963842392,-2062.5,-3037.5,83.29999849,33.64333408,6.201668655,82.56833185,9.961668484,6.151668657
-6.1,36,0.975,219.375,0.425,1,1.6,2.8,0,2019/10/01,0,97480.24292,293.890625,64.28749466,97674.42017,99774.42017,100761.9202,292.0942078,292.0863953,292.2582703,57.14991379,66.77491379,72.77491379,1.796417236,0.0078125,-0.1640625,-194.1772461,7.137580872,-2100,-3087.5,62.74333275,6.786668629,3.51500211,21.19166797,0.731668903,0.29333559
-7.1,30,1.525,208.125,1,0.8,1.2,2,0,2019/10/02,0,97821.61865,293.5113831,67.3217907,97852.21558,99952.21558,100939.7156,290.3140259,291.2046509,291.2437134,65.80106735,73.08231735,74.01981735,3.197357178,-0.890625,-0.9296875,-30.59692383,1.520723343,-2100,-3087.5,22.55833458,2.27E-06,2.27E-06,69.33666579,17.53000147,6.298335317
-7.1,29,1.65,202.5,0.95,1.3,0.7,-0.3,0,2019/10/03,0,97539.20288,293.3556213,69.71110916,97388.60474,99513.60474,100513.6047,290.3038635,289.999176,291.217926,79.64439774,93.61314774,82.42564774,3.051757813,0.3046875,-0.9140625,150.5981445,-9.933288574,-2125,-3125,78.71166536,57.42166633,0.195002261,66.89499923,53.02666653,5.371668693
-3,21,0.975,208.125,0.125,-4.1,0.6,-2.8,0,2019/10/04,0,96859.03931,292.6665039,82.77028275,96325.65308,98438.15308,99413.15308,291.8574219,292.0917969,292.9511719,87.74030304,93.80280304,90.27155304,0.809082031,-0.234375,-1.09375,533.3862305,-4.970020294,-2112.5,-3087.5,2.27E-06,23.09500122,14.55000161,0.098335599,29.98000091,8.056668571
-4.4,15,2.225,230.625,0.25,-0.3,-5.1,1.7,0,2019/10/05,0,96092.27905,294.8130188,56.91340065,96623.41309,98648.41309,99560.91309,292.1020508,294.7583008,295.9614258,69.1168108,62.3668108,58.3355608,2.710968018,-2.65625,-3.859375,-531.1340332,-12.20341015,-2025,-2937.5,40.62500043,2.27E-06,2.27E-06,71.28833237,15.91833488,11.8166684
-6.3,36,1.35,230.625,0.85,-0.1,1.1,2.8,0,2019/10/06,0,96933.61816,293.8984985,66.44906425,97256.17676,99331.17676,100318.6768,290.710022,291.850647,292.835022,87.77650642,85.40150642,84.52650642,3.188476563,-1.140625,-2.125,-322.5585938,-21.32744217,-2075,-3062.5,2.27E-06,93.01833138,54.49166646,2.27E-06,77.58833208,27.12333437
-5.8,27,0.975,202.5,0.025,-1.7,-0.9,5.2,1,2019/10/07,0,97875.56763,290.0838928,76.39447594,97984.8999,100109.8999,101122.3999,286.778717,288.325592,289.184967,85.32506943,79.95006943,77.66881943,3.305175781,-1.546875,-2.40625,-109.3322754,-8.930593491,-2125,-3137.5,68.30999917,13.81833498,6.103335326,0.44000225,19.8733347,15.5033349
-5.5,41,0.975,185.625,0.35,-1.3,-0.6,-1.1,4,2019/10/08,0,97630.0293,289.7663879,82.26046371,96912.8418,99050.3418,100037.8418,289.5618286,289.3743286,290.0462036,89.39137077,98.57887077,95.61012077,0.204559326,0.1875,-0.484375,717.1875,-7.130907059,-2137.5,-3125,56.6399997,48.87666672,11.47500175,53.85666649,37.79333389,11.62166841
-0.6,13,0.9,264.375,0.1,-1.1,-2.5,1.1,0.5,2019/10/09,0,96623.47412,291.9565735,79.85253525,97105.95703,99218.45703,100155.957,286.2995911,288.7214661,289.8933411,74.61303139,58.98803139,55.80053139,5.656982422,-2.421875,-3.59375,-482.4829102,5.23950386,-2112.5,-3050,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06
-7.6,47,0.95,183.125,0.675,-0.8,1.7,4,0,2019/10/10,0,97551.83105,287.2415466,59.63798618,97621.12427,99746.12427,100758.6243,284.9657288,286.1532288,286.3876038,57.69928074,69.44928074,72.41803074,2.275817871,-1.1875,-1.421875,-69.29321289,1.938705444,-2125,-3137.5,2.27E-06,2.27E-06,2.27E-06,2.27E-06,0.048335601,2.735002146
-4,30,0.925,202.5,0.75,-1.7,-0.3,0.1,0,2019/10/11,0,97540.48462,289.6685791,71.73742104,97255.10254,99342.60254,100342.6025,290.0437012,290.9187012,291.4187012,81.7279892,73.3529892,72.2279892,-0.37512207,-0.875,-1.375,285.3820801,-9.990568161,-2087.5,-3087.5,54.58999979,40.62500043,29.93166758,76.56333213,69.38499912,53.75999983
-2.8,25,0.575,196.875,0.025,-1.7,-0.7,-1.3,24,2019/10/12,1,96973.16895,292.6248474,94.75774956,96381.67114,98506.67114,99431.67114,293.182251,293.416626,293.932251,96.48162842,98.35662842,96.95037842,-0.557403564,-0.234375,-0.75,591.4978027,-1.72387886,-2125,-3050,89.45333154,93.944998,68.79833248,90.33166484,76.12333215,58.49666628
0.4,-3,5.2,118.125,0,-2.6,0.9,-18.9,237,2019/10/13,0,93793.21899,292.6858826,81.51741982,96079.53491,98067.03491,99004.53491,294.3818359,295.9912109,296.8974609,61.30031967,55.76906967,54.17531967,-1.695953369,-1.609375,-2.515625,-2286.315918,20.21710014,-1987.5,-2925,2.27E-06,5.273335364,12.5000017,2.27E-06,2.27E-06,1.905002184
-8.7,44,0.925,140.625,0.65,1.8,1.3,8.1,0,2019/10/14,0,97714.47144,290.2398987,56.51738644,97873.10791,100023.1079,101023.1079,285.3676147,287.1801147,288.0707397,67.89743805,60.70993805,57.36618805,4.872283936,-1.8125,-2.703125,-158.6364746,-11.38005161,-2150,-3150,2.27E-06,35.79166731,19.62833471,2.27E-06,39.94166712,45.43500021
-3.2,33,0.5,40,0,-1.4,-0.7,-1.6,5,2019/10/15,0,97510.33325,288.4857178,79.28019714,97620.00732,99732.50732,100707.5073,288.3786316,289.6130066,290.3317566,67.84265327,67.24890327,64.43640327,0.107086182,-1.234375,-1.953125,-109.6740723,11.43754387,-2112.5,-3087.5,2.27E-06,21.28833464,16.55333485,2.27E-06,94.8733313,27.66166768
-5.8,34,2.5,95.625,0,-0.3,0.5,3.2,0,2019/10/16,0,98019.0918,287.4738464,79.82960939,98109.71069,100272.2107,101322.2107,284.568573,285.849823,286.490448,73.42748642,67.95873642,66.70873642,2.905273438,-1.28125,-1.921875,-90.61889648,6.402122974,-2162.5,-3212.5,2.27E-06,35.74166731,30.86000087,2.27E-06,17.04166816,14.64833494
-1.3,25,1.225,180,0,-1.1,0.3,0.7,0,2019/10/17,0,98061.75537,284.4138184,77.70602608,98099.66431,100274.6643,101299.6643,282.3882751,283.4351501,284.0132751,80.72173882,78.62798882,77.53423882,2.025543213,-1.046875,-1.625,-37.90893555,-3.015712738,-2175,-3200,18.16333478,11.47500175,11.52333508,16.01500154,77.53833208,25.17166779
